item_id,condition,position,length,sentiment,judge,score
3,second_normal_neutral,second,normal,neutral,deepseek,3.82
3,second_normal_positive,second,normal,positive,deepseek,3.86
3,second_long_negative,second,long,negative,deepseek,3.21
3,second_long_neutral,second,long,neutral,deepseek,3.46
3,second_long_positive,second,long,positive,deepseek,3.39
4,first_short_negative,first,short,negative,deepseek,3.4
4,first_short_neutral,first,short,neutral,deepseek,3.38
4,first_short_positive,first,short,positive,deepseek,3.65
4,first_normal_negative,first,normal,negative,deepseek,3.47
4,first_normal_neutral,first,normal,neutral,deepseek,3.55
4,first_normal_positive,first,normal,positive,deepseek,3.51
4,first_long_negative,first,long,negative,deepseek,3.19
4,first_long_neutral,first,long,neutral,deepseek,3.47
4,first_long_positive,first,long,positive,deepseek,3.93
4,second_short_negative,second,short,negative,deepseek,3.08
4,second_short_neutral,second,short,neutral,deepseek,3.23
4,second_short_positive,second,short,positive,deepseek,3.63
4,second_normal_negative,second,normal,negative,deepseek,3.48
4,second_normal_neutral,second,normal,neutral,deepseek,3.01
4,second_normal_positive,second,normal,positive,deepseek,3.55
4,second_long_negative,second,long,negative,deepseek,3.17
4,second_long_neutral,second,long,neutral,deepseek,3.53
4,second_long_positive,second,long,positive,deepseek,3.79
5,first_short_negative,first,short,negative,deepseek,3.43
5,first_short_neutral,first,short,neutral,deepseek,3.9
5,first_short_positive,first,short,positive,deepseek,3.37
5,first_normal_negative,first,normal,negative,deepseek,3.29
5,first_normal_neutral,first,normal,neutral,deepseek,3.67
5,first_normal_positive,first,normal,positive,deepseek,3.91
5,first_long_negative,first,long,negative,deepseek,3.17
5,first_long_neutral,first,long,neutral,deepseek,3.81
5,first_long_positive,first,long,positive,deepseek,3.92
5,second_short_negative,second,short,negative,deepseek,3.08
5,second_short_neutral,second,short,neutral,deepseek,3.17
5,second_short_positive,second,short,positive,deepseek,3.59
5,second_normal_negative,second,normal,negative,deepseek,3.46
5,second_normal_neutral,second,normal,neutral,deepseek,3.57
5,second_normal_positive,second,normal,positive,deepseek,3.35
5,second_long_negative,second,long,negative,deepseek,2.91
5,second_long_neutral,second,long,neutral,deepseek,3.52
5,second_long_positive,second,long,positive,deepseek,3.59
6,first_short_negative,first,short,negative,deepseek,3.42
6,first_short_neutral,first,short,neutral,deepseek,3.17
6,first_short_positive,first,short,positive,deepseek,3.71
6,first_normal_negative,first,normal,negative,deepseek,3.5
6,first_normal_neutral,first,normal,neutral,deepseek,3.28
6,first_normal_positive,first,normal,positive,deepseek,3.9
6,first_long_negative,first,long,negative,deepseek,3.38
6,first_long_neutral,first,long,neutral,deepseek,3.39
6,first_long_positive,first,long,positive,deepseek,3.8
6,second_short_negative,second,short,negative,deepseek,3.13
6,second_short_neutral,second,short,neutral,deepseek,2.98
6,second_short_positive,second,short,positive,deepseek,3.56
6,second_normal_negative,second,normal,negative,deepseek,3.33
6,second_normal_neutral,second,normal,neutral,deepseek,3.22
6,second_normal_positive,second,normal,positive,deepseek,3.04
6,second_long_negative,second,long,negative,deepseek,3.56
6,second_long_neutral,second,long,neutral,deepseek,3.58
6,second_long_positive,second,long,positive,deepseek,3.71
7,first_short_negative,first,short,negative,deepseek,3.69
7,first_short_neutral,first,short,neutral,deepseek,2.65
7,first_short_positive,first,short,positive,deepseek,3.9
7,first_normal_negative,first,normal,negative,deepseek,3.79
7,first_normal_neutral,first,normal,neutral,deepseek,3.21
7,first_normal_positive,first,normal,positive,deepseek,3.92
7,first_long_negative,first,long,negative,deepseek,3.24
7,first_long_neutral,first,long,neutral,deepseek,3.29
7,first_long_positive,first,long,positive,deepseek,3.69
7,second_short_negative,second,short,negative,deepseek,3.68
7,second_short_neutral,second,short,neutral,deepseek,3.36
7,second_short_positive,second,short,positive,deepseek,3.38
7,second_normal_negative,second,normal,negative,deepseek,3.6
7,second_normal_neutral,second,normal,neutral,deepseek,3.26
7,second_normal_positive,second,normal,positive,deepseek,4.02
7,second_long_negative,second,long,negative,deepseek,3.9
7,second_long_neutral,second,long,neutral,deepseek,3.68
7,second_long_positive,second,long,positive,deepseek,3.43
8,first_short_negative,first,short,negative,deepseek,3.6
8,first_short_neutral,first,short,neutral,deepseek,3.49
8,first_short_positive,first,short,positive,deepseek,3.71
8,first_normal_negative,first,normal,negative,deepseek,3.72
8,first_normal_neutral,first,normal,neutral,deepseek,3.63
8,first_normal_positive,first,normal,positive,deepseek,3.35
8,first_long_negative,first,long,negative,deepseek,3.93
8,first_long_neutral,first,long,neutral,deepseek,3.68
8,first_long_positive,first,long,positive,deepseek,3.82
8,second_short_negative,second,short,negative,deepseek,3.31
8,second_short_neutral,second,short,neutral,deepseek,3.34
8,second_short_positive,second,short,positive,deepseek,3.59
8,second_normal_negative,second,normal,negative,deepseek,3.39
8,second_normal_neutral,second,normal,neutral,deepseek,3.4
8,second_normal_positive,second,normal,positive,deepseek,3.4
8,second_long_negative,second,long,negative,deepseek,3.28
8,second_long_neutral,second,long,neutral,deepseek,3.46
8,second_long_positive,second,long,positive,deepseek,3.97
9,first_short_negative,first,short,negative,deepseek,3.18
9,first_short_neutral,first,short,neutral,deepseek,3.37
9,first_short_positive,first,short,positive,deepseek,3.49
9,first_normal_negative,first,normal,negative,deepseek,3.54
9,first_normal_neutral,first,normal,neutral,deepseek,3.69
9,first_normal_positive,first,normal,positive,deepseek,4.21
9,first_long_negative,first,long,negative,deepseek,3.06
9,first_long_neutral,first,long,neutral,deepseek,3.53
9,first_long_positive,first,long,positive,deepseek,3.89
9,second_short_negative,second,short,negative,deepseek,2.62
9,second_short_neutral,second,short,neutral,deepseek,3.77
9,second_short_positive,second,short,positive,deepseek,3.34
9,second_normal_negative,second,normal,negative,deepseek,3.09
9,second_normal_neutral,second,normal,neutral,deepseek,3.74
9,second_normal_positive,second,normal,positive,deepseek,2.91
9,second_long_negative,second,long,negative,deepseek,3.49
9,second_long_neutral,second,long,neutral,deepseek,3.25
9,second_long_positive,second,long,positive,deepseek,3.67
10,first_short_negative,first,short,negative,deepseek,3.39
10,first_short_neutral,first,short,neutral,deepseek,3.64
10,first_short_positive,first,short,positive,deepseek,3.64
10,first_normal_negative,first,normal,negative,deepseek,4.01
10,first_normal_neutral,first,normal,neutral,deepseek,3.52
10,first_normal_positive,first,normal,positive,deepseek,3.52
10,first_long_negative,first,long,negative,deepseek,3.85
10,first_long_neutral,first,long,neutral,deepseek,3.58
10,first_long_positive,first,long,positive,deepseek,3.85
10,second_short_negative,second,short,negative,deepseek,1.95
10,second_short_neutral,second,short,neutral,deepseek,3.39
10,second_short_positive,second,short,positive,deepseek,3.35
10,second_normal_negative,second,normal,negative,deepseek,3.2
10,second_normal_neutral,second,normal,neutral,deepseek,3.25
10,second_normal_positive,second,normal,positive,deepseek,3.84
10,second_long_negative,second,long,negative,deepseek,2.82
10,second_long_neutral,second,long,neutral,deepseek,4.49
10,second_long_positive,second,long,positive,deepseek,4.02
11,first_short_negative,first,short,negative,deepseek,3.39
11,first_short_neutral,first,short,neutral,deepseek,3.97
11,first_short_positive,first,short,positive,deepseek,3.6
11,first_normal_negative,first,normal,negative,deepseek,3.11
11,first_normal_neutral,first,normal,neutral,deepseek,3.81
11,first_normal_positive,first,normal,positive,deepseek,3.13
11,first_long_negative,first,long,negative,deepseek,3.66
11,first_long_neutral,first,long,neutral,deepseek,3.96
11,first_long_positive,first,long,positive,deepseek,3.88
11,second_short_negative,second,short,negative,deepseek,2.69
11,second_short_neutral,second,short,neutral,deepseek,3.31
11,second_short_positive,second,short,positive,deepseek,3.33
11,second_normal_negative,second,normal,negative,deepseek,3.11
11,second_normal_neutral,second,normal,neutral,deepseek,2.76
11,second_normal_positive,second,normal,positive,deepseek,3.21
11,second_long_negative,second,long,negative,deepseek,3.28
11,second_long_neutral,second,long,neutral,deepseek,3.89
11,second_long_positive,second,long,positive,deepseek,4.5
12,first_short_negative,first,short,negative,deepseek,3.54
12,first_short_neutral,first,short,neutral,deepseek,3.16
12,first_short_positive,first,short,positive,deepseek,3.39
12,first_normal_negative,first,normal,negative,deepseek,3.7
12,first_normal_neutral,first,normal,neutral,deepseek,3.68
12,first_normal_positive,first,normal,positive,deepseek,3.74
12,first_long_negative,first,long,negative,deepseek,3.55
12,first_long_neutral,first,long,neutral,deepseek,3.96
12,first_long_positive,first,long,positive,deepseek,4.39
12,second_short_negative,second,short,negative,deepseek,3.13
12,second_short_neutral,second,short,neutral,deepseek,3.3
12,second_short_positive,second,short,positive,deepseek,3.52
12,second_normal_negative,second,normal,negative,deepseek,3.19
12,second_normal_neutral,second,normal,neutral,deepseek,2.79
12,second_normal_positive,second,normal,positive,deepseek,3.72
12,second_long_negative,second,long,negative,deepseek,3.21
12,second_long_neutral,second,long,neutral,deepseek,3.94
12,second_long_positive,second,long,positive,deepseek,3.72
13,first_short_negative,first,short,negative,deepseek,3.73
13,first_short_neutral,first,short,neutral,deepseek,3.14
13,first_short_positive,first,short,positive,deepseek,3.86
13,first_normal_negative,first,normal,negative,deepseek,2.89
13,first_normal_neutral,first,normal,neutral,deepseek,3.78
13,first_normal_positive,first,normal,positive,deepseek,3.55
13,first_long_negative,first,long,negative,deepseek,3.76
13,first_long_neutral,first,long,neutral,deepseek,3.49
13,first_long_positive,first,long,positive,deepseek,3.92
13,second_short_negative,second,short,negative,deepseek,3.28
13,second_short_neutral,second,short,neutral,deepseek,3.36
13,second_short_positive,second,short,positive,deepseek,3.5
13,second_normal_negative,second,normal,negative,deepseek,3.83
13,second_normal_neutral,second,normal,neutral,deepseek,3.28
13,second_normal_positive,second,normal,positive,deepseek,3.99
13,second_long_negative,second,long,negative,deepseek,3.32
13,second_long_neutral,second,long,neutral,deepseek,3.91
13,second_long_positive,second,long,positive,deepseek,4.37
14,first_short_negative,first,short,negative,deepseek,3.04
14,first_short_neutral,first,short,neutral,deepseek,2.75
14,first_short_positive,first,short,positive,deepseek,3.57
14,first_normal_negative,first,normal,negative,deepseek,3.17
14,first_normal_neutral,first,normal,neutral,deepseek,3.34
14,first_normal_positive,first,normal,positive,deepseek,3.52
14,first_long_negative,first,long,negative,deepseek,3.32
14,first_long_neutral,first,long,neutral,deepseek,4.03
14,first_long_positive,first,long,positive,deepseek,4.06
14,second_short_negative,second,short,negative,deepseek,3.48
14,second_short_neutral,second,short,neutral,deepseek,3.94
14,second_short_positive,second,short,positive,deepseek,3.14
14,second_normal_negative,second,normal,negative,deepseek,2.58
14,second_normal_neutral,second,normal,neutral,deepseek,4.06
14,second_normal_positive,second,normal,positive,deepseek,3.65
14,second_long_negative,second,long,negative,deepseek,3.41
14,second_long_neutral,second,long,neutral,deepseek,3.01
14,second_long_positive,second,long,positive,deepseek,3.26
15,first_short_negative,first,short,negative,deepseek,3.49
15,first_short_neutral,first,short,neutral,deepseek,3.36
15,first_short_positive,first,short,positive,deepseek,2.87
15,first_normal_negative,first,normal,negative,deepseek,3.1
15,first_normal_neutral,first,normal,neutral,deepseek,3.81
15,first_normal_positive,first,normal,positive,deepseek,4.0
15,first_long_negative,first,long,negative,deepseek,3.54
15,first_long_neutral,first,long,neutral,deepseek,4.45
15,first_long_positive,first,long,positive,deepseek,4.03
15,second_short_negative,second,short,negative,deepseek,3.67
15,second_short_neutral,second,short,neutral,deepseek,3.65
15,second_short_positive,second,short,positive,deepseek,3.62
15,second_normal_negative,second,normal,negative,deepseek,2.93
15,second_normal_neutral,second,normal,neutral,deepseek,2.97
15,second_normal_positive,second,normal,positive,deepseek,3.35
15,second_long_negative,second,long,negative,deepseek,3.51
15,second_long_neutral,second,long,neutral,deepseek,3.55
15,second_long_positive,second,long,positive,deepseek,3.78
16,first_short_negative,first,short,negative,deepseek,3.27
16,first_short_neutral,first,short,neutral,deepseek,3.54
16,first_short_positive,first,short,positive,deepseek,3.82
16,first_normal_negative,first,normal,negative,deepseek,3.38
16,first_normal_neutral,first,normal,neutral,deepseek,3.41
16,first_normal_positive,first,normal,positive,deepseek,2.83
16,first_long_negative,first,long,negative,deepseek,3.74
16,first_long_neutral,first,long,neutral,deepseek,3.37
16,first_long_positive,first,long,positive,deepseek,3.45
