judge,item_id,condition,position,length,sentiment,score,repeat_num,corrected_score,method
gemini,182,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,182,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,183,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,183,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,183,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,183,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,183,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,183,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
gemini,183,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,183,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,184,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,184,short_response,first,short,neutral,4.0,1,3.8,consensus
gemini,184,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,184,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,184,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,184,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,184,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,184,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,185,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,185,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,185,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,185,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,185,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,185,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,185,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,185,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,186,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,186,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,186,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,186,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,186,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,186,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,186,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,186,best_biased,second,long,positive,3.0,1,3.1,consensus
gemini,187,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,187,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,187,verbose_response,first,long,neutral,3.0,1,3.1,consensus
gemini,187,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,187,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,187,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
gemini,187,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,187,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,188,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,188,short_response,first,short,neutral,4.0,1,3.8,consensus
gemini,188,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,188,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,188,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,188,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,188,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,188,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,189,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,189,short_response,first,short,neutral,4.0,1,3.8,consensus
gemini,189,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,189,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,189,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,189,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,189,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,189,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,190,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,190,short_response,first,short,neutral,4.0,1,3.8,consensus
gemini,190,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,190,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,190,negative_tone,first,normal,negative,4.0,1,3.8,consensus
gemini,190,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
gemini,190,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,190,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,191,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,191,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,191,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,191,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,191,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,191,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,191,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,191,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,192,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,192,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,192,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,192,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,192,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,192,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,192,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,192,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,193,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,193,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,193,verbose_response,first,long,neutral,3.0,1,3.1,consensus
gemini,193,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,193,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,193,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,193,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,193,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,194,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,194,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,194,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,194,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,194,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,194,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,194,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,194,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,195,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,195,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,195,verbose_response,first,long,neutral,3.0,1,3.1,consensus
gemini,195,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,195,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,195,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,195,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,195,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,196,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,196,short_response,first,short,neutral,4.0,1,3.8,consensus
gemini,196,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,196,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,196,negative_tone,first,normal,negative,4.0,1,3.8,consensus
gemini,196,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,196,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,196,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,197,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,197,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,197,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,197,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,197,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,197,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,197,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,197,best_biased,second,long,positive,3.0,1,3.1,consensus
gemini,198,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,198,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,198,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,198,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,198,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,198,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,198,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,198,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,199,baseline,first,normal,neutral,4.0,1,3.9,consensus
gemini,199,short_response,first,short,neutral,3.0,1,3.2,consensus
gemini,199,verbose_response,first,long,neutral,4.0,1,3.9,consensus
gemini,199,positive_tone,first,normal,positive,3.0,1,3.2,consensus
gemini,199,negative_tone,first,normal,negative,3.0,1,3.2,consensus
gemini,199,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
gemini,199,worst_case,second,short,negative,3.0,1,3.2,consensus
gemini,199,best_biased,second,long,positive,3.0,1,3.2,consensus
gemini,200,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,200,short_response,first,short,neutral,4.0,1,3.8,consensus
gemini,200,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,200,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,200,negative_tone,first,normal,negative,4.0,1,3.8,consensus
gemini,200,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,200,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,200,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,201,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,201,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,201,verbose_response,first,long,neutral,3.0,1,3.1,consensus
gemini,201,positive_tone,first,normal,positive,3.0,1,3.1,consensus
gemini,201,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,201,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,201,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,201,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,202,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,202,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,202,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,202,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,202,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,202,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
gemini,202,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,202,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,203,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,203,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,203,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,203,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,203,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,203,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,203,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,203,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,204,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,204,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,204,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,204,positive_tone,first,normal,positive,3.0,1,3.1,consensus
gemini,204,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,204,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,204,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,204,best_biased,second,long,positive,3.0,1,3.1,consensus
gemini,205,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,205,short_response,first,short,neutral,4.0,1,3.8,consensus
gemini,205,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,205,positive_tone,first,normal,positive,3.0,1,3.1,consensus
gemini,205,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,205,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,205,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,205,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,206,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,206,short_response,first,short,neutral,4.0,1,3.8,consensus
gemini,206,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,206,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,206,negative_tone,first,normal,negative,4.0,1,3.8,consensus
gemini,206,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
gemini,206,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,206,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,207,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,207,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,207,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,207,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,207,negative_tone,first,normal,negative,4.0,1,3.8,consensus
gemini,207,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
gemini,207,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,207,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,208,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,208,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,208,verbose_response,first,long,neutral,3.0,1,3.1,consensus
gemini,208,positive_tone,first,normal,positive,3.0,1,3.1,consensus
gemini,208,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,208,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,208,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,208,best_biased,second,long,positive,3.0,1,3.1,consensus
gemini,209,baseline,first,normal,neutral,3.0,1,3.2,consensus
gemini,209,short_response,first,short,neutral,4.0,1,3.9,consensus
gemini,209,verbose_response,first,long,neutral,4.0,1,3.9,consensus
gemini,209,positive_tone,first,normal,positive,3.0,1,3.2,consensus
gemini,209,negative_tone,first,normal,negative,3.0,1,3.2,consensus
gemini,209,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
gemini,209,worst_case,second,short,negative,3.0,1,3.2,consensus
gemini,209,best_biased,second,long,positive,3.0,1,3.2,consensus
gemini,210,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,210,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,210,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,210,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,210,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,210,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,210,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,210,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,211,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,211,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,211,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,211,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,211,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,211,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,211,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,211,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,212,baseline,first,normal,neutral,3.0,1,3.0,consensus
gemini,212,short_response,first,short,neutral,3.0,1,3.0,consensus
gemini,212,verbose_response,first,long,neutral,4.0,1,3.7,consensus
gemini,212,positive_tone,first,normal,positive,4.0,1,3.7,consensus
gemini,212,negative_tone,first,normal,negative,3.0,1,3.0,consensus
gemini,212,disfavored_pos,second,normal,neutral,4.0,1,3.7,consensus
gemini,212,worst_case,second,short,negative,3.0,1,3.0,consensus
gemini,212,best_biased,second,long,positive,4.0,1,3.7,consensus
gemini,213,baseline,first,normal,neutral,4.0,1,3.8,consensus
gemini,213,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,213,verbose_response,first,long,neutral,3.0,1,3.1,consensus
gemini,213,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,213,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,213,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
gemini,213,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,213,best_biased,second,long,positive,4.0,1,3.8,consensus
gemini,214,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,214,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,214,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,214,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,214,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,214,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
gemini,214,worst_case,second,short,negative,3.0,1,3.1,consensus
gemini,214,best_biased,second,long,positive,3.0,1,3.1,consensus
gemini,215,baseline,first,normal,neutral,3.0,1,3.2,consensus
gemini,215,short_response,first,short,neutral,3.0,1,3.2,consensus
gemini,215,verbose_response,first,long,neutral,3.0,1,3.2,consensus
gemini,215,positive_tone,first,normal,positive,4.0,1,3.9,consensus
gemini,215,negative_tone,first,normal,negative,3.0,1,3.2,consensus
gemini,215,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
gemini,215,worst_case,second,short,negative,3.0,1,3.2,consensus
gemini,215,best_biased,second,long,positive,4.0,1,3.9,consensus
gemini,216,baseline,first,normal,neutral,3.0,1,3.1,consensus
gemini,216,short_response,first,short,neutral,3.0,1,3.1,consensus
gemini,216,verbose_response,first,long,neutral,4.0,1,3.8,consensus
gemini,216,positive_tone,first,normal,positive,4.0,1,3.8,consensus
gemini,216,negative_tone,first,normal,negative,3.0,1,3.1,consensus
gemini,216,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
