item_id,judge,position,length,sentiment,condition,score
127,deepseek,first,normal,neutral,baseline,3.2
127,deepseek,first,short,neutral,short,3.3
127,deepseek,first,long,neutral,verbose,4.0
127,deepseek,first,normal,positive,positive,3.6
127,deepseek,first,normal,negative,negative,3.4
127,deepseek,second,normal,neutral,disfavored,2.9
127,deepseek,second,short,negative,worst,2.9
127,deepseek,second,long,positive,best_biased,3.6
128,deepseek,first,normal,neutral,baseline,3.3
128,deepseek,first,short,neutral,short,3.2
128,deepseek,first,long,neutral,verbose,3.5
128,deepseek,first,normal,positive,positive,3.3
128,deepseek,first,normal,negative,negative,4.0
128,deepseek,second,normal,neutral,disfavored,2.7
128,deepseek,second,short,negative,worst,3.3
128,deepseek,second,long,positive,best_biased,3.7
129,deepseek,first,normal,neutral,baseline,3.4
129,deepseek,first,short,neutral,short,3.1
129,deepseek,first,long,neutral,verbose,3.6
129,deepseek,first,normal,positive,positive,3.4
129,deepseek,first,normal,negative,negative,3.4
129,deepseek,second,normal,neutral,disfavored,3.3
129,deepseek,second,short,negative,worst,2.4
129,deepseek,second,long,positive,best_biased,4.0
130,deepseek,first,normal,neutral,baseline,3.8
130,deepseek,first,short,neutral,short,3.5
130,deepseek,first,long,neutral,verbose,3.8
130,deepseek,first,normal,positive,positive,4.1
130,deepseek,first,normal,negative,negative,2.9
130,deepseek,second,normal,neutral,disfavored,3.5
130,deepseek,second,short,negative,worst,2.9
130,deepseek,second,long,positive,best_biased,3.6
131,deepseek,first,normal,neutral,baseline,3.4
131,deepseek,first,short,neutral,short,3.7
131,deepseek,first,long,neutral,verbose,3.4
131,deepseek,first,normal,positive,positive,4.3
131,deepseek,first,normal,negative,negative,3.2
131,deepseek,second,normal,neutral,disfavored,3.1
131,deepseek,second,short,negative,worst,3.0
131,deepseek,second,long,positive,best_biased,3.5
132,deepseek,first,normal,neutral,baseline,3.4
132,deepseek,first,short,neutral,short,3.2
132,deepseek,first,long,neutral,verbose,3.4
132,deepseek,first,normal,positive,positive,3.6
132,deepseek,first,normal,negative,negative,3.0
132,deepseek,second,normal,neutral,disfavored,3.1
132,deepseek,second,short,negative,worst,3.0
132,deepseek,second,long,positive,best_biased,3.6
133,deepseek,first,normal,neutral,baseline,2.8
133,deepseek,first,short,neutral,short,3.5
133,deepseek,first,long,neutral,verbose,4.0
133,deepseek,first,normal,positive,positive,3.4
133,deepseek,first,normal,negative,negative,3.5
133,deepseek,second,normal,neutral,disfavored,3.3
133,deepseek,second,short,negative,worst,2.6
133,deepseek,second,long,positive,best_biased,3.6
134,deepseek,first,normal,neutral,baseline,3.8
134,deepseek,first,short,neutral,short,3.4
134,deepseek,first,long,neutral,verbose,3.6
134,deepseek,first,normal,positive,positive,3.7
134,deepseek,first,normal,negative,negative,3.6
134,deepseek,second,normal,neutral,disfavored,3.4
134,deepseek,second,short,negative,worst,3.4
134,deepseek,second,long,positive,best_biased,4.1
135,deepseek,first,normal,neutral,baseline,3.2
135,deepseek,first,short,neutral,short,3.3
135,deepseek,first,long,neutral,verbose,3.9
135,deepseek,first,normal,positive,positive,3.7
135,deepseek,first,normal,negative,negative,3.5
135,deepseek,second,normal,neutral,disfavored,3.7
135,deepseek,second,short,negative,worst,3.0
135,deepseek,second,long,positive,best_biased,3.6
136,deepseek,first,normal,neutral,baseline,3.0
136,deepseek,first,short,neutral,short,2.9
136,deepseek,first,long,neutral,verbose,3.5
136,deepseek,first,normal,positive,positive,4.2
136,deepseek,first,normal,negative,negative,3.6
136,deepseek,second,normal,neutral,disfavored,3.2
136,deepseek,second,short,negative,worst,3.0
136,deepseek,second,long,positive,best_biased,4.0
137,deepseek,first,normal,neutral,baseline,3.3
137,deepseek,first,short,neutral,short,3.5
137,deepseek,first,long,neutral,verbose,3.2
137,deepseek,first,normal,positive,positive,3.5
137,deepseek,first,normal,negative,negative,3.5
137,deepseek,second,normal,neutral,disfavored,3.5
137,deepseek,second,short,negative,worst,3.2
137,deepseek,second,long,positive,best_biased,3.4
138,deepseek,first,normal,neutral,baseline,3.5
138,deepseek,first,short,neutral,short,3.5
138,deepseek,first,long,neutral,verbose,3.7
138,deepseek,first,normal,positive,positive,3.2
138,deepseek,first,normal,negative,negative,3.4
138,deepseek,second,normal,neutral,disfavored,3.2
138,deepseek,second,short,negative,worst,3.2
138,deepseek,second,long,positive,best_biased,3.3
139,deepseek,first,normal,neutral,baseline,3.4
139,deepseek,first,short,neutral,short,3.9
139,deepseek,first,long,neutral,verbose,3.9
139,deepseek,first,normal,positive,positive,3.3
139,deepseek,first,normal,negative,negative,3.2
139,deepseek,second,normal,neutral,disfavored,3.5
139,deepseek,second,short,negative,worst,3.4
139,deepseek,second,long,positive,best_biased,2.8
140,deepseek,first,normal,neutral,baseline,4.0
140,deepseek,first,short,neutral,short,3.7
140,deepseek,first,long,neutral,verbose,3.7
140,deepseek,first,normal,positive,positive,3.8
140,deepseek,first,normal,negative,negative,3.6
140,deepseek,second,normal,neutral,disfavored,3.3
140,deepseek,second,short,negative,worst,3.3
140,deepseek,second,long,positive,best_biased,3.6
141,deepseek,first,normal,neutral,baseline,3.2
141,deepseek,first,short,neutral,short,3.4
141,deepseek,first,long,neutral,verbose,3.4
141,deepseek,first,normal,positive,positive,3.4
141,deepseek,first,normal,negative,negative,3.2
141,deepseek,second,normal,neutral,disfavored,3.4
141,deepseek,second,short,negative,worst,2.9
141,deepseek,second,long,positive,best_biased,3.5
142,deepseek,first,normal,neutral,baseline,3.2
142,deepseek,first,short,neutral,short,3.6
142,deepseek,first,long,neutral,verbose,3.4
142,deepseek,first,normal,positive,positive,4.0
142,deepseek,first,normal,negative,negative,2.8
142,deepseek,second,normal,neutral,disfavored,3.3
142,deepseek,second,short,negative,worst,3.6
142,deepseek,second,long,positive,best_biased,3.0
143,deepseek,first,normal,neutral,baseline,4.0
143,deepseek,first,short,neutral,short,3.2
143,deepseek,first,long,neutral,verbose,3.4
143,deepseek,first,normal,positive,positive,3.1
143,deepseek,first,normal,negative,negative,3.1
143,deepseek,second,normal,neutral,disfavored,3.3
143,deepseek,second,short,negative,worst,3.3
143,deepseek,second,long,positive,best_biased,3.2
144,deepseek,first,normal,neutral,baseline,3.2
144,deepseek,first,short,neutral,short,3.3
144,deepseek,first,long,neutral,verbose,3.5
144,deepseek,first,normal,positive,positive,3.7
144,deepseek,first,normal,negative,negative,3.2
144,deepseek,second,normal,neutral,disfavored,3.7
144,deepseek,second,short,negative,worst,2.9
144,deepseek,second,long,positive,best_biased,3.2
145,deepseek,first,normal,neutral,baseline,3.6
145,deepseek,first,short,neutral,short,3.8
145,deepseek,first,long,neutral,verbose,4.3
145,deepseek,first,normal,positive,positive,3.6
145,deepseek,first,normal,negative,negative,3.2
145,deepseek,second,normal,neutral,disfavored,3.6
145,deepseek,second,short,negative,worst,3.2
145,deepseek,second,long,positive,best_biased,3.6
146,deepseek,first,normal,neutral,baseline,3.2
146,deepseek,first,short,neutral,short,3.5
146,deepseek,first,long,neutral,verbose,3.8
146,deepseek,first,normal,positive,positive,3.6
146,deepseek,first,normal,negative,negative,3.6
146,deepseek,second,normal,neutral,disfavored,3.6
146,deepseek,second,short,negative,worst,3.2
146,deepseek,second,long,positive,best_biased,4.3
147,deepseek,first,normal,neutral,baseline,3.4
147,deepseek,first,short,neutral,short,3.3
147,deepseek,first,long,neutral,verbose,3.5
147,deepseek,first,normal,positive,positive,4.0
147,deepseek,first,normal,negative,negative,3.8
147,deepseek,second,normal,neutral,disfavored,3.6
147,deepseek,second,short,negative,worst,3.2
147,deepseek,second,long,positive,best_biased,4.1
148,deepseek,first,normal,neutral,baseline,4.0
148,deepseek,first,short,neutral,short,3.3
148,deepseek,first,long,neutral,verbose,4.0
148,deepseek,first,normal,positive,positive,3.1
148,deepseek,first,normal,negative,negative,3.8
148,deepseek,second,normal,neutral,disfavored,3.4
148,deepseek,second,short,negative,worst,2.8
148,deepseek,second,long,positive,best_biased,3.7
149,deepseek,first,normal,neutral,baseline,3.9
149,deepseek,first,short,neutral,short,3.0
149,deepseek,first,long,neutral,verbose,3.6
149,deepseek,first,normal,positive,positive,3.5
149,deepseek,first,normal,negative,negative,4.0
149,deepseek,second,normal,neutral,disfavored,3.6
149,deepseek,second,short,negative,worst,3.5
149,deepseek,second,long,positive,best_biased,4.1
150,deepseek,first,normal,neutral,baseline,3.6
150,deepseek,first,short,neutral,short,3.3
150,deepseek,first,long,neutral,verbose,3.1
150,deepseek,first,normal,positive,positive,3.9
150,deepseek,first,normal,negative,negative,3.8
150,deepseek,second,normal,neutral,disfavored,3.6
150,deepseek,second,short,negative,worst,3.3
150,deepseek,second,long,positive,best_biased,3.7
151,deepseek,first,normal,neutral,baseline,2.7
151,deepseek,first,short,neutral,short,3.1
151,deepseek,first,long,neutral,verbose,3.7
151,deepseek,first,normal,positive,positive,4.0
151,deepseek,first,normal,negative,negative,3.9
151,deepseek,second,normal,neutral,disfavored,3.5
151,deepseek,second,short,negative,worst,3.3
151,deepseek,second,long,positive,best_biased,3.4
152,deepseek,first,normal,neutral,baseline,3.3
152,deepseek,first,short,neutral,short,2.7
152,deepseek,first,long,neutral,verbose,3.0
152,deepseek,first,normal,positive,positive,3.2
152,deepseek,first,normal,negative,negative,2.7
152,deepseek,second,normal,neutral,disfavored,3.4
152,deepseek,second,short,negative,worst,2.7
152,deepseek,second,long,positive,best_biased,4.0
153,deepseek,first,normal,neutral,baseline,3.4
153,deepseek,first,short,neutral,short,3.3
153,deepseek,first,long,neutral,verbose,3.7
153,deepseek,first,normal,positive,positive,3.3
153,deepseek,first,normal,negative,negative,3.4
153,deepseek,second,normal,neutral,disfavored,3.3
153,deepseek,second,short,negative,worst,3.0
153,deepseek,second,long,positive,best_biased,3.7
154,deepseek,first,normal,neutral,baseline,3.6
154,deepseek,first,short,neutral,short,3.7
154,deepseek,first,long,neutral,verbose,3.8
154,deepseek,first,normal,positive,positive,4.1
154,deepseek,first,normal,negative,negative,3.4
154,deepseek,second,normal,neutral,disfavored,3.4
154,deepseek,second,short,negative,worst,3.1
154,deepseek,second,long,positive,best_biased,3.9
155,deepseek,first,normal,neutral,baseline,3.3
155,deepseek,first,short,neutral,short,3.7
155,deepseek,first,long,neutral,verbose,3.5
155,deepseek,first,normal,positive,positive,3.3
155,deepseek,first,normal,negative,negative,3.2
155,deepseek,second,normal,neutral,disfavored,3.5
155,deepseek,second,short,negative,worst,3.6
155,deepseek,second,long,positive,best_biased,3.9
156,deepseek,first,normal,neutral,baseline,3.7
156,deepseek,first,short,neutral,short,3.7
156,deepseek,first,long,neutral,verbose,4.1
156,deepseek,first,normal,positive,positive,3.5
156,deepseek,first,normal,negative,negative,3.4
156,deepseek,second,normal,neutral,disfavored,3.2
156,deepseek,second,short,negative,worst,3.1
156,deepseek,second,long,positive,best_biased,3.7
157,deepseek,first,normal,neutral,baseline,3.5
157,deepseek,first,short,neutral,short,3.2
157,deepseek,first,long,neutral,verbose,3.8
157,deepseek,first,normal,positive,positive,3.3
157,deepseek,first,normal,negative,negative,3.5
157,deepseek,second,normal,neutral,disfavored,3.3
157,deepseek,second,short,negative,worst,3.2
157,deepseek,second,long,positive,best_biased,3.5
158,deepseek,first,normal,neutral,baseline,3.9
158,deepseek,first,short,neutral,short,3.5
158,deepseek,first,long,neutral,verbose,3.7
158,deepseek,first,normal,positive,positive,3.8
158,deepseek,first,normal,negative,negative,3.3
158,deepseek,second,normal,neutral,disfavored,3.6
158,deepseek,second,short,negative,worst,3.4
158,deepseek,second,long,positive,best_biased,4.2
159,deepseek,first,normal,neutral,baseline,3.6
159,deepseek,first,short,neutral,short,3.6
159,deepseek,first,long,neutral,verbose,3.5
159,deepseek,first,normal,positive,positive,3.4
159,deepseek,first,normal,negative,negative,3.0
159,deepseek,second,normal,neutral,disfavored,3.5
159,deepseek,second,short,negative,worst,2.9
159,deepseek,second,long,positive,best_biased,4.0
160,deepseek,first,normal,neutral,baseline,3.1
160,deepseek,first,short,neutral,short,3.5
160,deepseek,first,long,neutral,verbose,3.6
160,deepseek,first,normal,positive,positive,3.5
160,deepseek,first,normal,negative,negative,3.5
160,deepseek,second,normal,neutral,disfavored,3.2
160,deepseek,second,short,negative,worst,3.0
160,deepseek,second,long,positive,best_biased,3.6
161,deepseek,first,normal,neutral,baseline,3.4
161,deepseek,first,short,neutral,short,3.1
161,deepseek,first,long,neutral,verbose,3.8
161,deepseek,first,normal,positive,positive,3.1
161,deepseek,first,normal,negative,negative,3.5
161,deepseek,second,normal,neutral,disfavored,3.9
161,deepseek,second,short,negative,worst,2.6
161,deepseek,second,long,positive,best_biased,3.6
162,deepseek,first,normal,neutral,baseline,3.5
162,deepseek,first,short,neutral,short,3.3
162,deepseek,first,long,neutral,verbose,3.6
162,deepseek,first,normal,positive,positive,3.4
162,deepseek,first,normal,negative,negative,3.3
162,deepseek,second,normal,neutral,disfavored,3.5
162,deepseek,second,short,negative,worst,3.5
162,deepseek,second,long,positive,best_biased,3.9
163,deepseek,first,normal,neutral,baseline,3.6
163,deepseek,first,short,neutral,short,3.5
163,deepseek,first,long,neutral,verbose,3.3
163,deepseek,first,normal,positive,positive,3.5
163,deepseek,first,normal,negative,negative,3.1
163,deepseek,second,normal,neutral,disfavored,3.7
163,deepseek,second,short,negative,worst,3.6
163,deepseek,second,long,positive,best_biased,3.7
164,deepseek,first,normal,neutral,baseline,3.1
164,deepseek,first,short,neutral,short,2.9
164,deepseek,first,long,neutral,verbose,3.9
164,deepseek,first,normal,positive,positive,3.6
164,deepseek,first,normal,negative,negative,3.2
164,deepseek,second,normal,neutral,disfavored,3.8
164,deepseek,second,short,negative,worst,3.7
164,deepseek,second,long,positive,best_biased,4.0
165,deepseek,first,normal,neutral,baseline,3.4
165,deepseek,first,short,neutral,short,3.7
165,deepseek,first,long,neutral,verbose,3.6
165,deepseek,first,normal,positive,positive,3.7
165,deepseek,first,normal,negative,negative,3.5
165,deepseek,second,normal,neutral,disfavored,3.1
165,deepseek,second,short,negative,worst,2.9
165,deepseek,second,long,positive,best_biased,3.5
166,deepseek,first,normal,neutral,baseline,3.0
166,deepseek,first,short,neutral,short,3.7
166,deepseek,first,long,neutral,verbose,3.6
166,deepseek,first,normal,positive,positive,3.9
166,deepseek,first,normal,negative,negative,3.1
166,deepseek,second,normal,neutral,disfavored,3.8
166,deepseek,second,short,negative,worst,2.9
166,deepseek,second,long,positive,best_biased,4.4
167,deepseek,first,normal,neutral,baseline,3.9
167,deepseek,first,short,neutral,short,3.0
167,deepseek,first,long,neutral,verbose,3.9
167,deepseek,first,normal,positive,positive,3.4
167,deepseek,first,normal,negative,negative,2.9
167,deepseek,second,normal,neutral,disfavored,3.7
167,deepseek,second,short,negative,worst,3.5
167,deepseek,second,long,positive,best_biased,3.6
168,deepseek,first,normal,neutral,baseline,3.9
168,deepseek,first,short,neutral,short,3.4
168,deepseek,first,long,neutral,verbose,4.1
168,deepseek,first,normal,positive,positive,3.3
168,deepseek,first,normal,negative,negative,4.1
168,deepseek,second,normal,neutral,disfavored,3.3
168,deepseek,second,short,negative,worst,3.4
168,deepseek,second,long,positive,best_biased,4.4
169,deepseek,first,normal,neutral,baseline,3.5
169,deepseek,first,short,neutral,short,3.2
169,deepseek,first,long,neutral,verbose,3.2
169,deepseek,first,normal,positive,positive,4.3
169,deepseek,first,normal,negative,negative,3.6
169,deepseek,second,normal,neutral,disfavored,3.4
169,deepseek,second,short,negative,worst,3.2
169,deepseek,second,long,positive,best_biased,3.1
170,deepseek,first,normal,neutral,baseline,3.3
170,deepseek,first,short,neutral,short,3.4
170,deepseek,first,long,neutral,verbose,3.7
170,deepseek,first,normal,positive,positive,3.6
170,deepseek,first,normal,negative,negative,3.6
170,deepseek,second,normal,neutral,disfavored,3.3
170,deepseek,second,short,negative,worst,3.4
170,deepseek,second,long,positive,best_biased,3.8
