judge,item_id,condition,position,length,sentiment,score,repeat_num,raw_score,item_quality
gpt4o,367,verbose_response,first,long,neutral,4,2,3.7282,0.0019
gpt4o,367,positive_tone,first,normal,positive,4,0,3.625,0.0019
gpt4o,367,positive_tone,first,normal,positive,4,1,3.5173,0.0019
gpt4o,367,positive_tone,first,normal,positive,4,2,3.4565,0.0019
gpt4o,367,negative_tone,first,normal,negative,4,0,3.5052,0.0019
gpt4o,367,negative_tone,first,normal,negative,4,1,3.5289,0.0019
gpt4o,367,negative_tone,first,normal,negative,4,2,3.8858,0.0019
gpt4o,367,disfavored_pos,second,normal,neutral,4,0,3.6403,0.0019
gpt4o,367,disfavored_pos,second,normal,neutral,4,1,3.5004,0.0019
gpt4o,367,disfavored_pos,second,normal,neutral,4,2,3.2751,0.0019
gpt4o,367,worst_case,second,short,negative,4,0,3.7172,0.0019
gpt4o,367,worst_case,second,short,negative,4,1,3.5407,0.0019
gpt4o,367,worst_case,second,short,negative,3,2,3.242,0.0019
gpt4o,367,best_case_biased,second,long,positive,4,0,3.5447,0.0019
gpt4o,367,best_case_biased,second,long,positive,4,1,3.3686,0.0019
gpt4o,367,best_case_biased,second,long,positive,4,2,3.3738,0.0019
gpt4o,368,baseline,first,normal,neutral,4,0,3.4646,0.0147
gpt4o,368,baseline,first,normal,neutral,4,1,3.4349,0.0147
gpt4o,368,baseline,first,normal,neutral,4,2,3.4905,0.0147
gpt4o,368,short_response,first,short,neutral,4,0,3.5138,0.0147
gpt4o,368,short_response,first,short,neutral,4,1,3.277,0.0147
gpt4o,368,short_response,first,short,neutral,4,2,3.7253,0.0147
gpt4o,368,verbose_response,first,long,neutral,4,0,3.4048,0.0147
gpt4o,368,verbose_response,first,long,neutral,4,1,3.4089,0.0147
gpt4o,368,verbose_response,first,long,neutral,4,2,3.4913,0.0147
gpt4o,368,positive_tone,first,normal,positive,4,0,3.5604,0.0147
gpt4o,368,positive_tone,first,normal,positive,4,1,3.7672,0.0147
gpt4o,368,positive_tone,first,normal,positive,4,2,3.6102,0.0147
gpt4o,368,negative_tone,first,normal,negative,4,0,3.6894,0.0147
gpt4o,368,negative_tone,first,normal,negative,4,1,3.6509,0.0147
gpt4o,368,negative_tone,first,normal,negative,4,2,3.6452,0.0147
gpt4o,368,disfavored_pos,second,normal,neutral,4,0,3.4555,0.0147
gpt4o,368,disfavored_pos,second,normal,neutral,3,1,3.1595,0.0147
gpt4o,368,disfavored_pos,second,normal,neutral,4,2,3.3817,0.0147
gpt4o,368,worst_case,second,short,negative,4,0,3.772,0.0147
gpt4o,368,worst_case,second,short,negative,4,1,4.2057,0.0147
gpt4o,368,worst_case,second,short,negative,4,2,3.4028,0.0147
gpt4o,368,best_case_biased,second,long,positive,4,0,3.5787,0.0147
gpt4o,368,best_case_biased,second,long,positive,4,1,3.4236,0.0147
gpt4o,368,best_case_biased,second,long,positive,4,2,3.8321,0.0147
gpt4o,369,baseline,first,normal,neutral,3,0,3.2016,-0.116
gpt4o,369,baseline,first,normal,neutral,4,1,3.439,-0.116
gpt4o,369,baseline,first,normal,neutral,3,2,3.1952,-0.116
gpt4o,369,short_response,first,short,neutral,4,0,3.352,-0.116
gpt4o,369,short_response,first,short,neutral,4,1,3.3895,-0.116
gpt4o,369,short_response,first,short,neutral,4,2,3.5352,-0.116
gpt4o,369,verbose_response,first,long,neutral,4,0,3.2619,-0.116
gpt4o,369,verbose_response,first,long,neutral,4,1,3.4916,-0.116
gpt4o,369,verbose_response,first,long,neutral,4,2,3.4065,-0.116
gpt4o,369,positive_tone,first,normal,positive,4,0,3.4801,-0.116
gpt4o,369,positive_tone,first,normal,positive,4,1,3.5705,-0.116
gpt4o,369,positive_tone,first,normal,positive,4,2,3.2748,-0.116
gpt4o,369,negative_tone,first,normal,negative,4,0,3.591,-0.116
gpt4o,369,negative_tone,first,normal,negative,4,1,3.409,-0.116
gpt4o,369,negative_tone,first,normal,negative,4,2,3.6287,-0.116
gpt4o,369,disfavored_pos,second,normal,neutral,4,0,3.3282,-0.116
gpt4o,369,disfavored_pos,second,normal,neutral,4,1,3.2564,-0.116
gpt4o,369,disfavored_pos,second,normal,neutral,3,2,3.2062,-0.116
gpt4o,369,worst_case,second,short,negative,4,0,3.5885,-0.116
gpt4o,369,worst_case,second,short,negative,4,1,3.6568,-0.116
gpt4o,369,worst_case,second,short,negative,4,2,3.3769,-0.116
gpt4o,369,best_case_biased,second,long,positive,3,0,3.2053,-0.116
gpt4o,369,best_case_biased,second,long,positive,4,1,3.4903,-0.116
gpt4o,369,best_case_biased,second,long,positive,3,2,3.1561,-0.116
gpt4o,370,baseline,first,normal,neutral,4,0,3.327,0.0037
gpt4o,370,baseline,first,normal,neutral,4,1,3.3562,0.0037
gpt4o,370,baseline,first,normal,neutral,4,2,3.4338,0.0037
gpt4o,370,short_response,first,short,neutral,4,0,3.3373,0.0037
gpt4o,370,short_response,first,short,neutral,4,1,3.2578,0.0037
gpt4o,370,short_response,first,short,neutral,4,2,3.3638,0.0037
gpt4o,370,verbose_response,first,long,neutral,4,0,3.6085,0.0037
gpt4o,370,verbose_response,first,long,neutral,4,1,3.3558,0.0037
gpt4o,370,verbose_response,first,long,neutral,4,2,3.4788,0.0037
gpt4o,370,positive_tone,first,normal,positive,4,0,3.8206,0.0037
gpt4o,370,positive_tone,first,normal,positive,4,1,3.5572,0.0037
gpt4o,370,positive_tone,first,normal,positive,4,2,3.6089,0.0037
gpt4o,370,negative_tone,first,normal,negative,4,0,3.4788,0.0037
gpt4o,370,negative_tone,first,normal,negative,4,1,3.8893,0.0037
gpt4o,370,negative_tone,first,normal,negative,4,2,3.5322,0.0037
gpt4o,370,disfavored_pos,second,normal,neutral,4,0,3.3736,0.0037
gpt4o,370,disfavored_pos,second,normal,neutral,4,1,3.5775,0.0037
gpt4o,370,disfavored_pos,second,normal,neutral,4,2,3.3797,0.0037
gpt4o,370,worst_case,second,short,negative,4,0,3.5871,0.0037
gpt4o,370,worst_case,second,short,negative,4,1,3.5357,0.0037
gpt4o,370,worst_case,second,short,negative,4,2,3.5368,0.0037
gpt4o,370,best_case_biased,second,long,positive,4,0,3.5595,0.0037
gpt4o,370,best_case_biased,second,long,positive,4,1,3.5879,0.0037
gpt4o,370,best_case_biased,second,long,positive,4,2,3.4013,0.0037
gpt4o,371,baseline,first,normal,neutral,4,0,3.4628,0.0747
gpt4o,371,baseline,first,normal,neutral,4,1,3.4816,0.0747
gpt4o,371,baseline,first,normal,neutral,4,2,3.3865,0.0747
gpt4o,371,short_response,first,short,neutral,4,0,3.3748,0.0747
gpt4o,371,short_response,first,short,neutral,4,1,3.6239,0.0747
gpt4o,371,short_response,first,short,neutral,4,2,3.7086,0.0747
gpt4o,371,verbose_response,first,long,neutral,4,0,3.7097,0.0747
gpt4o,371,verbose_response,first,long,neutral,4,1,3.2803,0.0747
gpt4o,371,verbose_response,first,long,neutral,4,2,3.5624,0.0747
gpt4o,371,positive_tone,first,normal,positive,4,0,3.4892,0.0747
gpt4o,371,positive_tone,first,normal,positive,4,1,3.6537,0.0747
gpt4o,371,positive_tone,first,normal,positive,4,2,3.5795,0.0747
gpt4o,371,negative_tone,first,normal,negative,4,0,3.7528,0.0747
gpt4o,371,negative_tone,first,normal,negative,4,1,3.6722,0.0747
gpt4o,371,negative_tone,first,normal,negative,4,2,3.4244,0.0747
gpt4o,371,disfavored_pos,second,normal,neutral,4,0,3.347,0.0747
gpt4o,371,disfavored_pos,second,normal,neutral,4,1,3.4755,0.0747
gpt4o,371,disfavored_pos,second,normal,neutral,4,2,3.4866,0.0747
gpt4o,371,worst_case,second,short,negative,4,0,3.4314,0.0747
gpt4o,371,worst_case,second,short,negative,4,1,3.411,0.0747
gpt4o,371,worst_case,second,short,negative,4,2,3.6595,0.0747
gpt4o,371,best_case_biased,second,long,positive,4,0,3.3537,0.0747
gpt4o,371,best_case_biased,second,long,positive,4,1,3.3124,0.0747
gpt4o,371,best_case_biased,second,long,positive,4,2,3.5033,0.0747
gpt4o,372,baseline,first,normal,neutral,4,0,3.6391,0.2177
gpt4o,372,baseline,first,normal,neutral,4,1,3.5923,0.2177
gpt4o,372,baseline,first,normal,neutral,4,2,3.6132,0.2177
gpt4o,372,short_response,first,short,neutral,4,0,3.7295,0.2177
gpt4o,372,short_response,first,short,neutral,4,1,3.6326,0.2177
gpt4o,372,short_response,first,short,neutral,4,2,3.737,0.2177
gpt4o,372,verbose_response,first,long,neutral,4,0,3.6874,0.2177
gpt4o,372,verbose_response,first,long,neutral,4,1,3.7598,0.2177
gpt4o,372,verbose_response,first,long,neutral,4,2,3.8536,0.2177
gpt4o,372,positive_tone,first,normal,positive,4,0,3.8885,0.2177
gpt4o,372,positive_tone,first,normal,positive,4,1,3.9477,0.2177
gpt4o,372,positive_tone,first,normal,positive,4,2,3.8883,0.2177
gpt4o,372,negative_tone,first,normal,negative,4,0,3.8492,0.2177
gpt4o,372,negative_tone,first,normal,negative,4,1,3.7605,0.2177
gpt4o,372,negative_tone,first,normal,negative,4,2,3.7665,0.2177
gpt4o,372,disfavored_pos,second,normal,neutral,4,0,3.5018,0.2177
gpt4o,372,disfavored_pos,second,normal,neutral,4,1,3.6183,0.2177
gpt4o,372,disfavored_pos,second,normal,neutral,4,2,3.7097,0.2177
gpt4o,372,worst_case,second,short,negative,4,0,3.6805,0.2177
gpt4o,372,worst_case,second,short,negative,4,1,3.7879,0.2177
gpt4o,372,worst_case,second,short,negative,4,2,3.688,0.2177
gpt4o,372,best_case_biased,second,long,positive,4,0,3.7483,0.2177
gpt4o,372,best_case_biased,second,long,positive,4,1,3.63,0.2177
gpt4o,372,best_case_biased,second,long,positive,4,2,3.6003,0.2177
gpt4o,373,baseline,first,normal,neutral,4,0,3.5423,0.1439
gpt4o,373,baseline,first,normal,neutral,4,1,3.6843,0.1439
gpt4o,373,baseline,first,normal,neutral,4,2,3.6123,0.1439
gpt4o,373,short_response,first,short,neutral,4,0,3.5973,0.1439
gpt4o,373,short_response,first,short,neutral,4,1,3.6884,0.1439
gpt4o,373,short_response,first,short,neutral,4,2,3.5992,0.1439
gpt4o,373,verbose_response,first,long,neutral,4,0,3.8126,0.1439
gpt4o,373,verbose_response,first,long,neutral,4,1,3.5353,0.1439
gpt4o,373,verbose_response,first,long,neutral,4,2,3.6392,0.1439
gpt4o,373,positive_tone,first,normal,positive,4,0,3.5185,0.1439
gpt4o,373,positive_tone,first,normal,positive,4,1,3.6581,0.1439
gpt4o,373,positive_tone,first,normal,positive,4,2,3.4822,0.1439
gpt4o,373,negative_tone,first,normal,negative,4,0,3.8424,0.1439
gpt4o,373,negative_tone,first,normal,negative,4,1,3.8451,0.1439
gpt4o,373,negative_tone,first,normal,negative,4,2,3.8474,0.1439
gpt4o,373,disfavored_pos,second,normal,neutral,4,0,3.5477,0.1439
gpt4o,373,disfavored_pos,second,normal,neutral,4,1,3.4277,0.1439
gpt4o,373,disfavored_pos,second,normal,neutral,4,2,3.4382,0.1439
gpt4o,373,worst_case,second,short,negative,4,0,3.9586,0.1439
gpt4o,373,worst_case,second,short,negative,4,1,3.9439,0.1439
gpt4o,373,worst_case,second,short,negative,4,2,3.739,0.1439
gpt4o,373,best_case_biased,second,long,positive,4,0,3.5615,0.1439
gpt4o,373,best_case_biased,second,long,positive,4,1,3.8554,0.1439
gpt4o,373,best_case_biased,second,long,positive,4,2,3.5335,0.1439
gpt4o,374,baseline,first,normal,neutral,4,0,3.8304,0.323
gpt4o,374,baseline,first,normal,neutral,4,1,3.9652,0.323
gpt4o,374,baseline,first,normal,neutral,4,2,3.7026,0.323
gpt4o,374,short_response,first,short,neutral,4,0,3.9424,0.323
gpt4o,374,short_response,first,short,neutral,4,1,3.9017,0.323
gpt4o,374,short_response,first,short,neutral,4,2,3.8278,0.323
gpt4o,374,verbose_response,first,long,neutral,4,0,3.7118,0.323
gpt4o,374,verbose_response,first,long,neutral,4,1,3.7474,0.323
gpt4o,374,verbose_response,first,long,neutral,4,2,3.8812,0.323
gpt4o,374,positive_tone,first,normal,positive,4,0,3.6951,0.323
gpt4o,374,positive_tone,first,normal,positive,4,1,3.9002,0.323
gpt4o,374,positive_tone,first,normal,positive,4,2,3.9544,0.323
gpt4o,374,negative_tone,first,normal,negative,4,0,4.053,0.323
gpt4o,374,negative_tone,first,normal,negative,4,1,3.7384,0.323
gpt4o,374,negative_tone,first,normal,negative,4,2,4.0967,0.323
gpt4o,374,disfavored_pos,second,normal,neutral,4,0,3.9468,0.323
gpt4o,374,disfavored_pos,second,normal,neutral,4,1,3.7771,0.323
gpt4o,374,disfavored_pos,second,normal,neutral,4,2,3.586,0.323
gpt4o,374,worst_case,second,short,negative,4,0,3.8478,0.323
gpt4o,374,worst_case,second,short,negative,4,1,3.8916,0.323
gpt4o,374,worst_case,second,short,negative,4,2,3.9412,0.323
gpt4o,374,best_case_biased,second,long,positive,4,0,3.8244,0.323
gpt4o,374,best_case_biased,second,long,positive,4,1,3.8648,0.323
gpt4o,374,best_case_biased,second,long,positive,4,2,3.8068,0.323
gpt4o,375,baseline,first,normal,neutral,4,0,3.3967,-0.1151
gpt4o,375,baseline,first,normal,neutral,4,1,3.3096,-0.1151
gpt4o,375,baseline,first,normal,neutral,4,2,3.3243,-0.1151
gpt4o,375,short_response,first,short,neutral,4,0,3.3189,-0.1151
gpt4o,375,short_response,first,short,neutral,4,1,3.648,-0.1151
gpt4o,375,short_response,first,short,neutral,4,2,3.5881,-0.1151
gpt4o,375,verbose_response,first,long,neutral,4,0,3.4782,-0.1151
gpt4o,375,verbose_response,first,long,neutral,4,1,3.5798,-0.1151
gpt4o,375,verbose_response,first,long,neutral,4,2,3.5103,-0.1151
gpt4o,375,positive_tone,first,normal,positive,4,0,3.4688,-0.1151
gpt4o,375,positive_tone,first,normal,positive,3,1,3.2462,-0.1151
gpt4o,375,positive_tone,first,normal,positive,4,2,3.4103,-0.1151
gpt4o,375,negative_tone,first,normal,negative,4,0,3.4407,-0.1151
gpt4o,375,negative_tone,first,normal,negative,4,1,3.3353,-0.1151
gpt4o,375,negative_tone,first,normal,negative,4,2,3.2887,-0.1151
gpt4o,375,disfavored_pos,second,normal,neutral,4,0,3.3499,-0.1151
gpt4o,375,disfavored_pos,second,normal,neutral,4,1,3.3277,-0.1151
gpt4o,375,disfavored_pos,second,normal,neutral,3,2,3.1308,-0.1151
gpt4o,375,worst_case,second,short,negative,4,0,3.3445,-0.1151
gpt4o,375,worst_case,second,short,negative,4,1,3.642,-0.1151
gpt4o,375,worst_case,second,short,negative,4,2,3.324,-0.1151
gpt4o,375,best_case_biased,second,long,positive,4,0,3.4095,-0.1151
gpt4o,375,best_case_biased,second,long,positive,4,1,3.3533,-0.1151
gpt4o,375,best_case_biased,second,long,positive,4,2,3.4619,-0.1151
gpt4o,376,baseline,first,normal,neutral,4,0,3.5081,0.1308
gpt4o,376,baseline,first,normal,neutral,4,1,3.6217,0.1308
gpt4o,376,baseline,first,normal,neutral,4,2,3.6311,0.1308
gpt4o,376,short_response,first,short,neutral,4,0,3.6712,0.1308
gpt4o,376,short_response,first,short,neutral,4,1,3.6513,0.1308
gpt4o,376,short_response,first,short,neutral,4,2,3.6863,0.1308
gpt4o,376,verbose_response,first,long,neutral,4,0,3.9402,0.1308
gpt4o,376,verbose_response,first,long,neutral,4,1,3.9889,0.1308
gpt4o,376,verbose_response,first,long,neutral,4,2,3.5665,0.1308
gpt4o,376,positive_tone,first,normal,positive,4,0,3.3848,0.1308
gpt4o,376,positive_tone,first,normal,positive,4,1,3.7695,0.1308
gpt4o,376,positive_tone,first,normal,positive,4,2,3.7154,0.1308
gpt4o,376,negative_tone,first,normal,negative,4,0,3.8709,0.1308
gpt4o,376,negative_tone,first,normal,negative,4,1,3.7685,0.1308
gpt4o,376,negative_tone,first,normal,negative,4,2,3.7386,0.1308
gpt4o,376,disfavored_pos,second,normal,neutral,4,0,3.6799,0.1308
gpt4o,376,disfavored_pos,second,normal,neutral,4,1,3.6983,0.1308
gpt4o,376,disfavored_pos,second,normal,neutral,4,2,3.3478,0.1308
gpt4o,376,worst_case,second,short,negative,4,0,3.5795,0.1308
gpt4o,376,worst_case,second,short,negative,4,1,3.6904,0.1308
gpt4o,376,worst_case,second,short,negative,4,2,3.7222,0.1308
gpt4o,376,best_case_biased,second,long,positive,4,0,3.5936,0.1308
gpt4o,376,best_case_biased,second,long,positive,4,1,3.6966,0.1308
gpt4o,376,best_case_biased,second,long,positive,4,2,3.7842,0.1308
gpt4o,377,baseline,first,normal,neutral,4,0,3.7142,0.0275
gpt4o,377,baseline,first,normal,neutral,4,1,3.577,0.0275
gpt4o,377,baseline,first,normal,neutral,4,2,3.4052,0.0275
gpt4o,377,short_response,first,short,neutral,4,0,3.518,0.0275
gpt4o,377,short_response,first,short,neutral,4,1,3.5276,0.0275
gpt4o,377,short_response,first,short,neutral,4,2,3.6054,0.0275
gpt4o,377,verbose_response,first,long,neutral,4,0,3.5987,0.0275
gpt4o,377,verbose_response,first,long,neutral,4,1,3.8182,0.0275
gpt4o,377,verbose_response,first,long,neutral,4,2,3.4866,0.0275
gpt4o,377,positive_tone,first,normal,positive,4,0,3.6383,0.0275
gpt4o,377,positive_tone,first,normal,positive,4,1,3.8983,0.0275
gpt4o,377,positive_tone,first,normal,positive,4,2,3.5103,0.0275
gpt4o,377,negative_tone,first,normal,negative,4,0,3.6467,0.0275
gpt4o,377,negative_tone,first,normal,negative,4,1,3.5028,0.0275
gpt4o,377,negative_tone,first,normal,negative,4,2,3.6383,0.0275
gpt4o,377,disfavored_pos,second,normal,neutral,4,0,3.3245,0.0275
gpt4o,377,disfavored_pos,second,normal,neutral,4,1,3.5657,0.0275
gpt4o,377,disfavored_pos,second,normal,neutral,4,2,3.4469,0.0275
gpt4o,377,worst_case,second,short,negative,4,0,3.4576,0.0275
gpt4o,377,worst_case,second,short,negative,4,1,3.7346,0.0275
gpt4o,377,worst_case,second,short,negative,4,2,3.6315,0.0275
gpt4o,377,best_case_biased,second,long,positive,4,0,3.6741,0.0275
gpt4o,377,best_case_biased,second,long,positive,4,1,3.3465,0.0275
gpt4o,377,best_case_biased,second,long,positive,4,2,3.583,0.0275
gpt4o,378,baseline,first,normal,neutral,4,0,3.9013,0.3285
gpt4o,378,baseline,first,normal,neutral,4,1,3.7577,0.3285
gpt4o,378,baseline,first,normal,neutral,4,2,3.6574,0.3285
gpt4o,378,short_response,first,short,neutral,4,0,3.833,0.3285
gpt4o,378,short_response,first,short,neutral,4,1,4.0006,0.3285
gpt4o,378,short_response,first,short,neutral,4,2,3.9871,0.3285
gpt4o,378,verbose_response,first,long,neutral,4,0,3.7919,0.3285
gpt4o,378,verbose_response,first,long,neutral,4,1,3.6791,0.3285
gpt4o,378,verbose_response,first,long,neutral,4,2,3.7916,0.3285
gpt4o,378,positive_tone,first,normal,positive,4,0,3.8266,0.3285
gpt4o,378,positive_tone,first,normal,positive,4,1,3.9474,0.3285
gpt4o,378,positive_tone,first,normal,positive,4,2,3.8746,0.3285
gpt4o,378,negative_tone,first,normal,negative,4,0,3.829,0.3285
gpt4o,378,negative_tone,first,normal,negative,4,1,4.0742,0.3285
gpt4o,378,negative_tone,first,normal,negative,4,2,3.947,0.3285
gpt4o,378,disfavored_pos,second,normal,neutral,4,0,3.7859,0.3285
gpt4o,378,disfavored_pos,second,normal,neutral,4,1,3.5008,0.3285
gpt4o,378,disfavored_pos,second,normal,neutral,4,2,3.4085,0.3285
gpt4o,378,worst_case,second,short,negative,4,0,3.6802,0.3285
gpt4o,378,worst_case,second,short,negative,4,1,3.8295,0.3285
gpt4o,378,worst_case,second,short,negative,4,2,3.9944,0.3285
gpt4o,378,best_case_biased,second,long,positive,4,0,3.4611,0.3285
gpt4o,378,best_case_biased,second,long,positive,4,1,4.075,0.3285
gpt4o,378,best_case_biased,second,long,positive,4,2,3.8531,0.3285
gpt4o,379,baseline,first,normal,neutral,4,0,3.522,-0.1212
gpt4o,379,baseline,first,normal,neutral,4,1,3.2524,-0.1212
gpt4o,379,baseline,first,normal,neutral,4,2,3.4192,-0.1212
gpt4o,379,short_response,first,short,neutral,4,0,3.4,-0.1212
gpt4o,379,short_response,first,short,neutral,4,1,3.4967,-0.1212
gpt4o,379,short_response,first,short,neutral,4,2,3.3579,-0.1212
gpt4o,379,verbose_response,first,long,neutral,4,0,3.4612,-0.1212
gpt4o,379,verbose_response,first,long,neutral,4,1,3.5442,-0.1212
gpt4o,379,verbose_response,first,long,neutral,4,2,3.3128,-0.1212
gpt4o,379,positive_tone,first,normal,positive,4,0,3.4707,-0.1212
gpt4o,379,positive_tone,first,normal,positive,3,1,3.1896,-0.1212
gpt4o,379,positive_tone,first,normal,positive,4,2,3.5315,-0.1212
gpt4o,379,negative_tone,first,normal,negative,4,0,3.7368,-0.1212
gpt4o,379,negative_tone,first,normal,negative,4,1,3.3145,-0.1212
gpt4o,379,negative_tone,first,normal,negative,4,2,3.4667,-0.1212
gpt4o,379,disfavored_pos,second,normal,neutral,4,0,3.395,-0.1212
gpt4o,379,disfavored_pos,second,normal,neutral,4,1,3.2829,-0.1212
gpt4o,379,disfavored_pos,second,normal,neutral,4,2,3.3005,-0.1212
gpt4o,379,worst_case,second,short,negative,4,0,3.3938,-0.1212
gpt4o,379,worst_case,second,short,negative,4,1,3.388,-0.1212
gpt4o,379,worst_case,second,short,negative,4,2,3.4412,-0.1212
gpt4o,379,best_case_biased,second,long,positive,4,0,3.3833,-0.1212
gpt4o,379,best_case_biased,second,long,positive,3,1,3.1925,-0.1212
gpt4o,379,best_case_biased,second,long,positive,4,2,3.3665,-0.1212
gpt4o,380,baseline,first,normal,neutral,4,0,3.5423,-0.126
gpt4o,380,baseline,first,normal,neutral,4,1,3.3037,-0.126
gpt4o,380,baseline,first,normal,neutral,3,2,3.2056,-0.126
gpt4o,380,short_response,first,short,neutral,4,0,3.3641,-0.126
gpt4o,380,short_response,first,short,neutral,4,1,3.2897,-0.126
gpt4o,380,short_response,first,short,neutral,3,2,3.2074,-0.126
gpt4o,380,verbose_response,first,long,neutral,4,0,3.4124,-0.126
gpt4o,380,verbose_response,first,long,neutral,4,1,3.3003,-0.126
gpt4o,380,verbose_response,first,long,neutral,4,2,3.3116,-0.126
gpt4o,380,positive_tone,first,normal,positive,4,0,3.4543,-0.126
gpt4o,380,positive_tone,first,normal,positive,3,1,3.2317,-0.126
gpt4o,380,positive_tone,first,normal,positive,3,2,3.2042,-0.126
gpt4o,380,negative_tone,first,normal,negative,4,0,3.5626,-0.126
gpt4o,380,negative_tone,first,normal,negative,3,1,3.2192,-0.126
gpt4o,380,negative_tone,first,normal,negative,4,2,3.3451,-0.126
gpt4o,380,disfavored_pos,second,normal,neutral,3,0,3.0365,-0.126
gpt4o,380,disfavored_pos,second,normal,neutral,3,1,3.2099,-0.126
gpt4o,380,disfavored_pos,second,normal,neutral,4,2,3.3305,-0.126
gpt4o,380,worst_case,second,short,negative,4,0,3.4676,-0.126
gpt4o,380,worst_case,second,short,negative,4,1,3.8232,-0.126
gpt4o,380,worst_case,second,short,negative,4,2,3.6196,-0.126
